,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
1884,Resort Hotel,1,347,2015,September,38,19,2,5,26,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96.0,,0,Group,0.0,0,0,Canceled,2015-01-02
1885,Resort Hotel,1,65,2015,September,38,19,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,89.0,0,2,Canceled,2015-07-27
1886,Resort Hotel,0,35,2015,September,38,19,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,104.0,0,1,Check-Out,2015-09-26
1887,Resort Hotel,0,87,2015,September,38,19,4,6,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient-Party,59.2,0,2,Check-Out,2015-09-29
1888,Resort Hotel,0,128,2015,September,38,19,4,6,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,241.0,,0,Transient,138.29,0,2,Check-Out,2015-09-29
1889,Resort Hotel,0,87,2015,September,38,19,4,6,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient-Party,59.2,0,2,Check-Out,2015-09-29
1890,Resort Hotel,1,92,2015,September,38,19,4,10,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,125.71,0,0,Canceled,2015-06-29
14111,Resort Hotel,0,305,2015,September,38,19,3,6,1,0.0,0,BB,IRL,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,64.0,0,1,Check-Out,2015-09-28
14581,Resort Hotel,1,49,2015,September,38,19,1,1,2,0.0,0,BB,,Direct,Direct,0,0,0,E,F,0,No Deposit,,,0,Transient,99.0,0,0,No-Show,2015-09-19
15196,Resort Hotel,1,260,2015,September,38,19,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,96.0,,0,Transient,54.99,0,0,Canceled,2015-06-17
15197,Resort Hotel,1,260,2015,September,38,19,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,96.0,,0,Transient,54.99,0,0,Canceled,2015-06-17
15198,Resort Hotel,1,260,2015,September,38,19,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,96.0,,0,Transient,54.99,0,0,Canceled,2015-06-17
15199,Resort Hotel,1,260,2015,September,38,19,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,96.0,,0,Transient,54.99,0,0,Canceled,2015-06-17
15200,Resort Hotel,1,260,2015,September,38,19,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,96.0,,0,Transient,54.99,0,0,Canceled,2015-06-17
15201,Resort Hotel,1,260,2015,September,38,19,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,96.0,,0,Transient,54.99,0,0,Canceled,2015-06-17
15202,Resort Hotel,1,260,2015,September,38,19,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,96.0,,0,Transient,54.99,0,0,Canceled,2015-06-17
15337,Resort Hotel,1,239,2015,September,38,19,1,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,3,0,A,A,0,No Deposit,248.0,,0,Transient-Party,34.0,0,0,Canceled,2015-07-08
15338,Resort Hotel,1,239,2015,September,38,19,1,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,3,0,A,A,0,No Deposit,248.0,,0,Transient-Party,34.0,0,0,Canceled,2015-07-08
15339,Resort Hotel,1,239,2015,September,38,19,1,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,3,0,A,A,0,No Deposit,248.0,,0,Transient-Party,34.0,0,0,Canceled,2015-07-08
15343,Resort Hotel,1,260,2015,September,38,19,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,96.0,,0,Transient,54.99,0,0,Canceled,2015-07-08
15344,Resort Hotel,1,260,2015,September,38,19,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,96.0,,0,Transient,54.99,0,0,Canceled,2015-07-08
15345,Resort Hotel,1,260,2015,September,38,19,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,96.0,,0,Transient,54.99,0,0,Canceled,2015-07-08
15346,Resort Hotel,1,260,2015,September,38,19,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,96.0,,0,Transient,54.99,0,0,Canceled,2015-07-08
15347,Resort Hotel,1,260,2015,September,38,19,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,96.0,,0,Transient,54.99,0,0,Canceled,2015-07-08
15348,Resort Hotel,1,260,2015,September,38,19,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,96.0,,0,Transient,54.99,0,0,Canceled,2015-07-08
16985,Resort Hotel,0,7,2015,September,38,19,0,1,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240.0,,0,Transient,160.0,1,0,Check-Out,2015-09-20
16993,Resort Hotel,0,239,2015,September,38,19,1,1,1,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,248.0,,0,Transient-Party,0.0,0,0,Check-Out,2015-09-21
16995,Resort Hotel,0,239,2015,September,38,19,1,1,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,248.0,,0,Transient-Party,80.0,0,0,Check-Out,2015-09-21
16996,Resort Hotel,0,239,2015,September,38,19,1,1,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,248.0,,0,Transient-Party,80.0,0,0,Check-Out,2015-09-21
16997,Resort Hotel,0,239,2015,September,38,19,1,1,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,248.0,,0,Transient-Party,80.0,0,0,Check-Out,2015-09-21
16998,Resort Hotel,0,239,2015,September,38,19,1,1,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,248.0,,0,Transient-Party,80.0,0,0,Check-Out,2015-09-21
16999,Resort Hotel,0,239,2015,September,38,19,1,1,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,248.0,,0,Transient-Party,80.0,0,0,Check-Out,2015-09-21
17000,Resort Hotel,0,239,2015,September,38,19,1,1,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,248.0,,0,Transient-Party,80.0,0,0,Check-Out,2015-09-21
17001,Resort Hotel,0,239,2015,September,38,19,1,1,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,248.0,,0,Transient-Party,80.0,0,0,Check-Out,2015-09-21
17002,Resort Hotel,0,239,2015,September,38,19,1,1,1,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,248.0,,0,Transient-Party,59.0,0,0,Check-Out,2015-09-21
17003,Resort Hotel,0,239,2015,September,38,19,1,1,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,248.0,,0,Transient-Party,80.0,0,0,Check-Out,2015-09-21
17004,Resort Hotel,0,239,2015,September,38,19,1,1,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,248.0,,0,Transient-Party,80.0,0,0,Check-Out,2015-09-21
17005,Resort Hotel,0,239,2015,September,38,19,1,1,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,248.0,,0,Transient-Party,80.0,0,0,Check-Out,2015-09-21
17006,Resort Hotel,0,239,2015,September,38,19,1,1,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,G,0,No Deposit,248.0,,0,Transient-Party,80.0,0,0,Check-Out,2015-09-21
17007,Resort Hotel,0,239,2015,September,38,19,1,1,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,248.0,,0,Transient-Party,80.0,0,0,Check-Out,2015-09-21
17008,Resort Hotel,0,239,2015,September,38,19,1,1,1,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,248.0,,0,Transient-Party,59.0,0,0,Check-Out,2015-09-21
17009,Resort Hotel,0,239,2015,September,38,19,1,1,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,H,0,No Deposit,248.0,,0,Transient-Party,80.0,0,0,Check-Out,2015-09-21
17010,Resort Hotel,0,239,2015,September,38,19,1,1,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,248.0,,0,Transient-Party,80.0,0,0,Check-Out,2015-09-21
17011,Resort Hotel,0,239,2015,September,38,19,1,1,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,248.0,,0,Transient-Party,80.0,0,0,Check-Out,2015-09-21
17012,Resort Hotel,0,239,2015,September,38,19,1,1,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,248.0,,0,Transient-Party,80.0,0,0,Check-Out,2015-09-21
17013,Resort Hotel,0,239,2015,September,38,19,1,1,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,248.0,,0,Transient-Party,80.0,0,0,Check-Out,2015-09-21
17014,Resort Hotel,0,239,2015,September,38,19,1,1,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,248.0,,0,Transient-Party,80.0,0,0,Check-Out,2015-09-21
17015,Resort Hotel,0,239,2015,September,38,19,1,1,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,248.0,,0,Transient-Party,80.0,0,0,Check-Out,2015-09-21
17016,Resort Hotel,0,239,2015,September,38,19,1,1,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,248.0,,0,Transient-Party,0.0,0,0,Check-Out,2015-09-21
17025,Resort Hotel,0,239,2015,September,38,19,1,1,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,248.0,,0,Transient-Party,80.0,0,0,Check-Out,2015-09-21
17038,Resort Hotel,0,78,2015,September,38,19,2,2,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,92.1,1,0,Check-Out,2015-09-23
17064,Resort Hotel,0,70,2015,September,38,19,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,121.5,1,1,Check-Out,2015-09-23
17076,Resort Hotel,0,115,2015,September,38,19,2,3,2,0.0,0,BB,RUS,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,244.0,,0,Transient,77.0,0,0,Check-Out,2015-09-24
17080,Resort Hotel,0,66,2015,September,38,19,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,4,No Deposit,240.0,,0,Transient,155.33,1,1,Check-Out,2015-09-25
17111,Resort Hotel,0,87,2015,September,38,19,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,143.0,,0,Contract,99.5,0,1,Check-Out,2015-09-26
17112,Resort Hotel,0,234,2015,September,38,19,2,5,2,1.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,53.1,0,1,Check-Out,2015-09-26
17113,Resort Hotel,0,201,2015,September,38,19,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,2.0,,0,Transient,100.93,0,0,Check-Out,2015-09-26
17119,Resort Hotel,0,65,2015,September,38,19,2,5,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,90.43,1,0,Check-Out,2015-09-26
17121,Resort Hotel,0,115,2015,September,38,19,2,5,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,58.41,0,1,Check-Out,2015-09-26
17136,Resort Hotel,0,33,2015,September,38,19,2,6,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,105.5,0,1,Check-Out,2015-09-27
17169,Resort Hotel,0,185,2015,September,38,19,4,6,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156.0,,0,Contract,51.75,0,0,Check-Out,2015-09-29
17290,Resort Hotel,0,169,2015,September,38,19,4,10,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,44.5,0,0,Check-Out,2015-10-03
43506,City Hotel,1,19,2015,September,38,19,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,124.0,0,2,Canceled,2015-09-12
43507,City Hotel,0,24,2015,September,38,19,0,1,2,0.0,0,SC,TUR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Contract,115.0,0,2,Check-Out,2015-09-20
43508,City Hotel,1,19,2015,September,38,19,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,124.0,0,2,Canceled,2015-09-12
43509,City Hotel,0,114,2015,September,38,19,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,89.25,0,0,Check-Out,2015-09-20
43510,City Hotel,0,22,2015,September,38,19,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,124.0,0,0,Check-Out,2015-09-21
43511,City Hotel,0,24,2015,September,38,19,1,1,1,0.0,0,BB,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Group,87.78,0,2,Check-Out,2015-09-21
43512,City Hotel,0,24,2015,September,38,19,1,1,2,0.0,0,BB,LTU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,124.0,0,2,Check-Out,2015-09-21
43513,City Hotel,0,24,2015,September,38,19,1,1,1,0.0,0,BB,JPN,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,7.0,,0,Group,87.78,0,2,Check-Out,2015-09-21
43514,City Hotel,0,42,2015,September,38,19,2,1,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,76.5,0,0,Check-Out,2015-09-22
43515,City Hotel,0,40,2015,September,38,19,2,1,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,72.76,0,0,Check-Out,2015-09-22
43516,City Hotel,1,108,2015,September,38,19,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,98.25,0,0,Canceled,2015-08-10
43517,City Hotel,0,42,2015,September,38,19,2,1,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,76.5,0,0,Check-Out,2015-09-22
43518,City Hotel,0,75,2015,September,38,19,2,2,3,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,84.0,0,1,Check-Out,2015-09-23
43519,City Hotel,0,75,2015,September,38,19,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-09-23
43520,City Hotel,1,75,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-09-09
43521,City Hotel,1,75,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-09-09
43522,City Hotel,0,11,2015,September,38,19,2,1,1,0.0,0,BB,CHN,Direct,Direct,0,0,0,A,D,0,No Deposit,14.0,,0,Transient,149.33,0,0,Check-Out,2015-09-22
43523,City Hotel,0,75,2015,September,38,19,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-09-23
43524,City Hotel,0,75,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-09-23
43525,City Hotel,1,75,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-09-09
43526,City Hotel,1,75,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-09-09
43527,City Hotel,0,75,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,B,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-09-23
43528,City Hotel,1,75,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-09-09
43529,City Hotel,0,75,2015,September,38,19,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-09-23
43530,City Hotel,0,75,2015,September,38,19,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-09-23
43531,City Hotel,1,75,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-09-09
43532,City Hotel,1,75,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-09-09
43533,City Hotel,0,75,2015,September,38,19,2,2,2,0.0,0,BB,RUS,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-09-23
43534,City Hotel,0,75,2015,September,38,19,2,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,0.0,0,0,Check-Out,2015-09-23
43535,City Hotel,0,40,2015,September,38,19,2,2,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,94.5,0,2,Check-Out,2015-09-23
43536,City Hotel,1,75,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-09-09
43537,City Hotel,0,75,2015,September,38,19,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-09-23
43538,City Hotel,0,75,2015,September,38,19,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-09-23
43539,City Hotel,0,75,2015,September,38,19,2,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,0.0,0,0,Check-Out,2015-09-23
43540,City Hotel,0,75,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-09-23
43541,City Hotel,1,75,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-09-09
43542,City Hotel,1,75,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-09-09
43543,City Hotel,0,75,2015,September,38,19,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-09-23
43544,City Hotel,0,75,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-09-23
43545,City Hotel,1,75,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-09-09
43546,City Hotel,0,75,2015,September,38,19,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-09-23
43547,City Hotel,1,75,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-09-09
43548,City Hotel,1,75,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-09-09
43549,City Hotel,0,75,2015,September,38,19,2,2,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,60.0,0,0,Check-Out,2015-09-23
43550,City Hotel,1,75,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-09-09
43551,City Hotel,0,72,2015,September,38,19,2,4,2,0.0,1,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,13.0,,0,Transient,71.4,0,1,Check-Out,2015-09-25
43552,City Hotel,1,26,2015,September,38,19,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,119.87,0,1,Canceled,2015-08-25
43553,City Hotel,0,25,2015,September,38,19,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Transient,118.15,0,1,Check-Out,2015-09-25
43554,City Hotel,0,82,2015,September,38,19,2,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.25,0,1,Check-Out,2015-09-25
43555,City Hotel,1,28,2015,September,38,19,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,116.56,0,2,Canceled,2015-08-26
43556,City Hotel,0,57,2015,September,38,19,2,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,66.53,0,1,Check-Out,2015-09-24
43557,City Hotel,1,28,2015,September,38,19,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,116.56,0,2,Canceled,2015-08-26
75826,City Hotel,1,337,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75827,City Hotel,1,337,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75828,City Hotel,1,337,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75829,City Hotel,1,337,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75830,City Hotel,1,337,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75831,City Hotel,1,337,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75832,City Hotel,1,337,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75833,City Hotel,1,337,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75834,City Hotel,1,337,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75835,City Hotel,1,337,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75836,City Hotel,1,337,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75837,City Hotel,1,337,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75838,City Hotel,1,337,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75839,City Hotel,1,337,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75840,City Hotel,1,337,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
75841,City Hotel,1,337,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06
